invoice_id,account_id,bill_date,vendor,amount_inr,needs_review,consumption_flag,missing_due_date_flag,consumption_missing_flag,consumption_spike_flag,consumption_anomaly_flag,amount_inr_anomaly_flag
GGS0049242,ACC-03483,2025-02-07,greengrid_solar,3611.81,False,,,,False,False,False
GGS0049243,ACC-02313,2024-08-28,greengrid_solar,2772.3650000000002,False,,,,False,False,False
GGS0049244,ACC-00851,2024-05-29,greengrid_solar,1960.615,False,,,,False,False,False
GGS0049245,ACC-02992,2025-09-08,greengrid_solar,5222.8949999999995,False,,,,False,False,False
GGS0049246,ACC-02816,2025-10-11,greengrid_solar,5000.38,False,,,,False,False,False
GGS0049247,ACC-00114,2024-08-13,greengrid_solar,1201.39,False,,,,False,False,False
GGS0049248,ACC-01238,2024-02-24,greengrid_solar,2319.6949999999997,False,,,,False,False,False
GGS0049249,ACC-01279,2025-04-08,greengrid_solar,2108.64,False,,,,False,False,False
GGS0049250,ACC-02587,2025-01-18,greengrid_solar,5875.16,False,,,,False,False,False
GGS0049251,ACC-00138,2025-12-26,greengrid_solar,2973.87,False,,,,False,False,False
GGS0049252,ACC-01359,2025-03-01,greengrid_solar,6304.91,False,,,,False,False,False
GGS0049253,ACC-03379,2025-12-05,greengrid_solar,5429.175,False,,,,False,False,False
GGS0049254,ACC-03525,2025-06-08,greengrid_solar,5602.03,False,,,,False,False,False
GGS0049255,ACC-01338,2024-05-31,greengrid_solar,2737.985,False,,,,False,False,False
GGS0049256,ACC-01210,2024-10-06,greengrid_solar,4717.7,False,,,,False,False,False
GGS0049257,ACC-01655,2025-09-04,greengrid_solar,5725.225,False,,,,False,False,False
GGS0049258,ACC-01653,2025-10-08,greengrid_solar,5131.215,False,,,,False,False,False
GGS0049259,ACC-02617,2024-06-26,greengrid_solar,2967.185,False,,,,False,False,False
GGS0049260,ACC-02558,2025-02-10,greengrid_solar,4654.67,False,,,,False,False,False
GGS0049261,ACC-00703,2024-02-21,greengrid_solar,5451.139999999999,False,,,,False,False,False
GGS0049262,ACC-02568,2024-05-26,greengrid_solar,4415.92,False,,,,False,False,False
GGS0049263,ACC-01161,2025-01-10,greengrid_solar,4632.705,False,,,,False,False,False
GGS0049264,ACC-03991,2024-06-23,greengrid_solar,4691.915,False,,,,False,False,False
GGS0049265,ACC-03882,2025-07-05,greengrid_solar,6840.665,False,,,,False,False,False
GGS0049266,ACC-00605,2024-09-16,greengrid_solar,7885.4349999999995,False,,,,False,False,False
GGS0049267,ACC-02504,2024-05-15,greengrid_solar,4558.215,False,,,,False,False,False
GGS0049268,ACC-00831,2024-06-21,greengrid_solar,1998.815,False,,,,False,False,False
GGS0049269,ACC-01438,2025-04-30,greengrid_solar,2775.23,False,,,,False,False,False
GGS0049270,ACC-03493,2024-06-28,greengrid_solar,5673.655,False,,,,False,False,False
GGS0049271,ACC-00861,2025-10-01,greengrid_solar,5474.06,False,,,,False,False,False
GGS0049272,ACC-03936,2025-09-19,greengrid_solar,3846.7400000000002,False,,,,False,False,False
GGS0049273,ACC-03308,2025-08-05,greengrid_solar,4844.715,False,,,,False,False,False
GGS0049274,ACC-01285,2025-05-24,greengrid_solar,4344.295,False,,,,False,False,False
GGS0049275,ACC-01819,2025-12-20,greengrid_solar,4450.3,False,,,,False,False,False
GGS0049276,ACC-02336,2025-06-18,greengrid_solar,4179.08,False,,,,False,False,False
GGS0049277,ACC-03797,2024-03-03,greengrid_solar,4834.21,False,,,,False,False,False
GGS0049278,ACC-01074,2024-03-21,greengrid_solar,3729.2749999999996,False,,,,False,False,False
GGS0049279,ACC-03392,2025-07-17,greengrid_solar,5380.47,False,,,,False,False,False
GGS0049280,ACC-00199,2025-06-21,greengrid_solar,3276.605,False,,,,False,False,False
GGS0049281,ACC-00936,2025-05-21,greengrid_solar,5811.175,False,,,,False,False,False
GGS0049282,ACC-02510,2024-05-22,greengrid_solar,4562.99,False,,,,False,False,False
GGS0049283,ACC-01682,2024-07-30,greengrid_solar,8099.3550000000005,False,,,,False,False,False
GGS0049284,ACC-03880,2024-09-08,greengrid_solar,8702.914999999999,False,,,,False,False,False
GGS0049285,ACC-02336,2025-12-30,greengrid_solar,4994.65,False,,,,False,False,False
GGS0049286,ACC-01646,2025-07-10,greengrid_solar,2280.54,False,,,,False,False,False
GGS0049287,ACC-01479,2025-04-06,greengrid_solar,6688.820000000001,False,,,,False,False,False
GGS0049288,ACC-01553,2025-10-10,greengrid_solar,5759.6050000000005,False,,,,False,False,False
GGS0049289,ACC-01284,2024-11-01,greengrid_solar,4420.695,False,,,,False,False,False
GGS0049290,ACC-02793,2024-09-15,greengrid_solar,8569.215,False,,,,False,False,False
GGS0049291,ACC-02720,2024-03-28,greengrid_solar,762.09,False,,,,False,False,False
GGS0049292,ACC-03173,2025-01-02,greengrid_solar,5733.82,False,,,,False,False,False
GGS0049293,ACC-01125,2024-09-14,greengrid_solar,4957.405,False,,,,False,False,False
GGS0049294,ACC-01245,2025-07-06,greengrid_solar,-196.73000000000002,False,,,,False,False,False
GGS0049295,ACC-01658,2024-02-29,greengrid_solar,5843.6449999999995,False,,,,False,False,False
GGS0049296,ACC-01065,2025-12-27,greengrid_solar,6464.3949999999995,False,,,,False,False,False
GGS0049297,ACC-01344,2024-12-24,greengrid_solar,6938.075000000001,False,,,,False,False,False
GGS0049298,ACC-01614,2025-05-18,greengrid_solar,6557.985000000001,False,,,,False,False,False
GGS0049299,ACC-00576,2025-09-30,greengrid_solar,1470.7,False,,,,False,False,False
GGS0049300,ACC-03323,2024-12-19,greengrid_solar,4446.4800000000005,False,,,,False,False,False
GGS0049301,ACC-00444,2025-07-14,greengrid_solar,2391.3199999999997,False,,,,False,False,False
GGS0049302,ACC-02911,2025-08-27,greengrid_solar,6594.275,False,,,,False,False,False
GGS0049303,ACC-00876,2025-07-06,greengrid_solar,5872.295,False,,,,False,False,False
GGS0049304,ACC-00212,2025-08-06,greengrid_solar,10120.135,False,,,,False,False,False
GGS0049305,ACC-00030,2024-06-02,greengrid_solar,3988.08,False,,,,False,False,False
GGS0049306,ACC-00435,2024-06-24,greengrid_solar,5311.71,False,,,,False,False,False
GGS0049307,ACC-00804,2024-01-06,greengrid_solar,4518.1050000000005,False,,,,False,False,False
GGS0049308,ACC-02624,2024-02-25,greengrid_solar,5851.285,False,,,,False,False,False
GGS0049309,ACC-02392,2024-12-27,greengrid_solar,9395.289999999999,False,,,,False,False,False
GGS0049310,ACC-00217,2025-12-09,greengrid_solar,7346.8150000000005,False,,,,False,False,False
GGS0049311,ACC-01802,2025-04-11,greengrid_solar,7430.8550000000005,False,,,,False,False,False
GGS0049312,ACC-03136,2025-05-29,greengrid_solar,1088.7,False,,,,False,False,False
GGS0049313,ACC-01969,2024-01-02,greengrid_solar,2262.395,False,,,,False,False,False
GGS0049314,ACC-03967,2025-05-19,greengrid_solar,2401.825,False,,,,False,False,False
GGS0049315,ACC-00834,2024-04-04,greengrid_solar,4278.4,False,,,,False,False,False
GGS0049316,ACC-01531,2024-08-30,greengrid_solar,8266.48,False,,,,False,False,False
GGS0049317,ACC-03362,2024-01-30,greengrid_solar,5294.5199999999995,False,,,,False,False,False
GGS0049318,ACC-01452,2025-08-03,greengrid_solar,4585.91,False,,,,False,False,False
GGS0049319,ACC-00827,2024-02-07,greengrid_solar,6799.6,False,,,,False,False,False
GGS0049320,ACC-03172,2025-12-17,greengrid_solar,11649.09,False,,,,False,False,False
GGS0049321,ACC-02428,2024-04-08,greengrid_solar,1904.2700000000002,False,,,,False,False,False
GGS0049322,ACC-02175,2024-07-23,greengrid_solar,8752.575,False,,,,False,False,False
GGS0049323,ACC-02672,2024-08-17,greengrid_solar,6809.15,False,,,,False,False,False
GGS0049324,ACC-02098,2025-04-20,greengrid_solar,3274.6949999999997,False,,,,False,False,False
GGS0049325,ACC-02735,2024-10-31,greengrid_solar,4798.875,False,,,,False,False,False
GGS0049326,ACC-02919,2025-11-22,greengrid_solar,1507.945,False,,,,False,False,False
GGS0049327,ACC-03969,2024-01-13,greengrid_solar,7640.0,False,,,,False,False,False
GGS0049328,ACC-03603,2025-08-25,greengrid_solar,4167.62,False,,,,False,False,False
GGS0049329,ACC-02389,2024-01-04,greengrid_solar,6450.070000000001,True,,,,True,True,False
GGS0049330,ACC-03923,2024-02-10,greengrid_solar,6332.6050000000005,False,,,,False,False,False
GGS0049331,ACC-03785,2024-10-19,greengrid_solar,6428.1050000000005,False,,,,False,False,False
GGS0049332,ACC-01510,2024-07-13,greengrid_solar,7719.264999999999,False,,,,False,False,False
GGS0049333,ACC-01590,2024-05-05,greengrid_solar,6077.62,False,,,,False,False,False
GGS0049334,ACC-03891,2024-08-29,greengrid_solar,6542.705000000001,False,,,,False,False,False
GGS0049335,ACC-03708,2025-08-17,greengrid_solar,4957.405,False,,,,False,False,False
GGS0049336,ACC-01434,2025-11-06,greengrid_solar,3933.645,False,,,,False,False,False
GGS0049337,ACC-00984,2024-11-22,greengrid_solar,7424.169999999999,False,,,,False,False,False
GGS0049338,ACC-02874,2025-12-29,greengrid_solar,4150.43,False,,,,False,False,False
GGS0049339,ACC-02441,2024-09-12,greengrid_solar,4467.49,False,,,,False,False,False
GGS0049340,ACC-01582,2024-06-17,greengrid_solar,5133.125,False,,,,False,False,False
GGS0049341,ACC-02506,2025-06-27,greengrid_solar,7755.554999999999,False,,,,False,False,False
GGS0049342,ACC-00336,2024-01-12,greengrid_solar,5404.345,False,,,,False,False,False
GGS0049343,ACC-03423,2025-06-29,greengrid_solar,6255.25,False,,,,False,False,False
GGS0049344,ACC-02979,2024-03-01,greengrid_solar,3248.9100000000003,False,,,,False,False,False
GGS0049345,ACC-01098,2024-12-30,greengrid_solar,4662.31,False,,,,False,False,False
GGS0049346,ACC-00161,2024-09-11,greengrid_solar,5264.915,False,,,,False,False,False
GGS0049347,ACC-02834,2025-04-22,greengrid_solar,7152.950000000001,False,,,,False,False,False
GGS0049348,ACC-02141,2025-08-16,greengrid_solar,10911.83,False,,,,False,False,False
GGS0049349,ACC-01019,2024-02-18,greengrid_solar,916.8,False,,,,False,False,False
GGS0049350,ACC-02557,2024-10-21,greengrid_solar,3828.5950000000003,False,,,,False,False,False
GGS0049351,ACC-03445,2024-05-16,greengrid_solar,4267.8949999999995,False,,,,False,False,False
GGS0049352,ACC-01803,2024-10-22,greengrid_solar,3832.4150000000004,False,,,,False,False,False
GGS0049353,ACC-00010,2024-05-17,greengrid_solar,6627.700000000001,False,,,,False,False,False
GGS0049354,ACC-03838,2024-03-19,greengrid_solar,10082.89,False,,,,False,False,False
GGS0049355,ACC-03028,2024-04-30,greengrid_solar,4554.3949999999995,False,,,,False,False,False
GGS0049356,ACC-01092,2024-09-13,greengrid_solar,5306.935,False,,,,False,False,False
GGS0049357,ACC-01019,2024-09-17,greengrid_solar,2746.58,False,,,,False,False,False
GGS0049358,ACC-01095,2025-12-07,greengrid_solar,4451.255,False,,,,False,False,False
GGS0049359,ACC-00171,2025-07-19,greengrid_solar,1577.6599999999999,False,,,,False,False,False
GGS0049360,ACC-03142,2024-01-06,greengrid_solar,6444.34,False,,,,False,False,False
GGS0049361,ACC-01638,2024-12-19,greengrid_solar,8210.135,False,,,,False,False,False
GGS0049362,ACC-03051,2025-01-12,greengrid_solar,435.47999999999996,False,,,,False,False,False
GGS0049363,ACC-03562,2024-08-02,greengrid_solar,7986.665,False,,,,False,False,False
GGS0049364,ACC-03940,2025-02-14,greengrid_solar,5928.639999999999,False,,,,False,False,False
GGS0049365,ACC-00788,2024-06-30,greengrid_solar,6121.549999999999,False,,,,False,False,False
GGS0049366,ACC-02791,2024-02-20,greengrid_solar,3640.4599999999996,False,,,,False,False,False
GGS0049367,ACC-02452,2024-08-24,greengrid_solar,7670.5599999999995,False,,,,False,False,False
GGS0049368,ACC-00937,2024-06-08,greengrid_solar,8128.005,False,,,,False,False,False
GGS0049369,ACC-01226,2025-01-29,greengrid_solar,9393.38,False,,,,False,False,False
GGS0049370,ACC-00185,2025-01-01,greengrid_solar,5894.26,False,,,,False,False,False
GGS0049371,ACC-00218,2025-10-30,greengrid_solar,1105.89,False,,,,False,False,False
GGS0049372,ACC-00088,2025-02-16,greengrid_solar,6843.53,False,,,,False,False,False
GGS0049373,ACC-00444,2025-10-15,greengrid_solar,4497.095,False,,,,False,False,False
GGS0049374,ACC-02270,2025-01-05,greengrid_solar,5503.665,False,,,,False,False,False
GGS0049375,ACC-01695,2024-04-10,greengrid_solar,3029.2599999999998,False,,,,False,False,False
GGS0049376,ACC-02895,2025-10-31,greengrid_solar,7945.6,False,,,,False,False,False
GGS0049377,ACC-02818,2025-01-22,greengrid_solar,6097.675,False,,,,False,False,False
GGS0049378,ACC-01914,2025-04-15,greengrid_solar,3786.575,False,,,,False,False,False
GGS0049379,ACC-03096,2024-05-13,greengrid_solar,6191.264999999999,False,,,,False,False,False
GGS0049380,ACC-00542,2025-05-03,greengrid_solar,4046.3349999999996,False,,,,False,False,False
GGS0049381,ACC-01909,2025-01-30,greengrid_solar,6783.365,False,,,,False,False,False
GGS0049382,ACC-03917,2024-01-05,greengrid_solar,2928.985,False,,,,False,False,False
GGS0049383,ACC-03114,2024-07-07,greengrid_solar,3826.685,False,,,,False,False,False
GGS0049384,ACC-02847,2025-11-20,greengrid_solar,3708.265,False,,,,False,False,False
GGS0049385,ACC-03062,2024-08-31,greengrid_solar,4128.465,False,,,,False,False,False
GGS0049386,ACC-00950,2025-10-28,greengrid_solar,4564.9,False,,,,False,False,False
GGS0049387,ACC-03798,2025-06-11,greengrid_solar,4053.02,False,,,,False,False,False
GGS0049388,ACC-00962,2025-06-26,greengrid_solar,4942.125,False,,,,False,False,False
GGS0049389,ACC-02816,2024-05-21,greengrid_solar,6932.345,False,,,,False,False,False
GGS0049390,ACC-01543,2025-10-12,greengrid_solar,5857.97,False,,,,False,False,False
GGS0049391,ACC-00677,2024-02-20,greengrid_solar,3025.44,False,,,,False,False,False
GGS0049392,ACC-03263,2024-10-26,greengrid_solar,8463.210000000001,False,,,,False,False,False
GGS0049393,ACC-03180,2025-07-22,greengrid_solar,5517.035,False,,,,False,False,False
GGS0049394,ACC-02063,2024-12-14,greengrid_solar,5812.13,False,,,,False,False,False
GGS0049395,ACC-00828,2024-11-25,greengrid_solar,5695.62,False,,,,False,False,False
GGS0049396,ACC-03174,2025-12-21,greengrid_solar,4062.5699999999997,False,,,,False,False,False
GGS0049397,ACC-02223,2025-11-18,greengrid_solar,5360.415,False,,,,False,False,False
GGS0049398,ACC-03591,2025-10-02,greengrid_solar,2563.22,False,,,,False,False,False
GGS0049399,ACC-02354,2025-01-22,greengrid_solar,5208.57,True,,,,True,True,False
GGS0049400,ACC-00009,2024-08-11,greengrid_solar,2950.95,False,,,,False,False,False
GGS0049401,ACC-03073,2024-09-11,greengrid_solar,6381.3099999999995,False,,,,False,False,False
GGS0049402,ACC-02393,2024-10-16,greengrid_solar,9479.33,False,,,,False,False,False
GGS0049403,ACC-03059,2024-05-14,greengrid_solar,5595.345,False,,,,False,False,False
GGS0049404,ACC-02283,2024-04-14,greengrid_solar,2595.69,False,,,,False,False,False
GGS0049405,ACC-00514,2024-12-07,greengrid_solar,1986.4,False,,,,False,False,False
GGS0049406,ACC-02529,2025-05-26,greengrid_solar,-124.15,False,,,,False,False,False
GGS0049407,ACC-01740,2025-02-13,greengrid_solar,6454.845,False,,,,False,False,False
GGS0049408,ACC-01707,2024-08-28,greengrid_solar,7784.205000000001,False,,,,False,False,False
GGS0049409,ACC-02896,2024-02-07,greengrid_solar,7762.24,False,,,,False,False,False
GGS0049410,ACC-01003,2024-12-01,greengrid_solar,3733.0950000000003,False,,,,False,False,False
GGS0049411,ACC-03386,2024-06-21,greengrid_solar,8803.19,False,,,,False,False,False
GGS0049412,ACC-03211,2024-07-04,greengrid_solar,3316.7149999999997,False,,,,False,False,False
GGS0049413,ACC-03246,2025-12-03,greengrid_solar,11908.85,True,,,,False,False,True
GGS0049414,ACC-02800,2024-08-15,greengrid_solar,3755.06,False,,,,False,False,False
GGS0049415,ACC-03124,2025-11-29,greengrid_solar,7275.1900000000005,False,,,,False,False,False
GGS0049416,ACC-00748,2025-09-09,greengrid_solar,7253.225,False,,,,False,False,False
GGS0049417,ACC-01305,2025-07-25,greengrid_solar,5178.01,False,,,,False,False,False
GGS0049418,ACC-02047,2024-09-22,greengrid_solar,6763.3099999999995,False,,,,False,False,False
GGS0049419,ACC-01297,2025-08-24,greengrid_solar,4960.2699999999995,False,,,,False,False,False
GGS0049420,ACC-00496,2025-02-09,greengrid_solar,1083.925,False,,,,False,False,False
GGS0049421,ACC-02757,2024-11-17,greengrid_solar,4296.545,False,,,,False,False,False
GGS0049422,ACC-01728,2025-09-15,greengrid_solar,5706.125,False,,,,False,False,False
GGS0049423,ACC-00638,2024-02-07,greengrid_solar,1801.1299999999999,False,,,,False,False,False
GGS0049424,ACC-03313,2025-10-02,greengrid_solar,8808.92,False,,,,False,False,False
GGS0049425,ACC-01543,2024-03-02,greengrid_solar,2197.455,False,,,,False,False,False
GGS0049426,ACC-00120,2025-08-10,greengrid_solar,5113.07,False,,,,False,False,False
GGS0049427,ACC-01335,2025-06-07,greengrid_solar,6089.08,False,,,,False,False,False
GGS0049428,ACC-03650,2024-02-22,greengrid_solar,4050.1549999999997,False,,,,False,False,False
GGS0049429,ACC-01312,2024-02-06,greengrid_solar,2769.5,False,,,,False,False,False
GGS0049430,ACC-02428,2024-03-30,greengrid_solar,5348.955,False,,,,False,False,False
GGS0049431,ACC-02878,2025-08-21,greengrid_solar,6944.76,False,,,,False,False,False
GGS0049432,ACC-03345,2025-08-03,greengrid_solar,11767.51,True,,,,False,False,True
GGS0049433,ACC-01764,2025-01-05,greengrid_solar,6239.014999999999,False,,,,False,False,False
GGS0049434,ACC-02191,2025-07-26,greengrid_solar,185.26999999999998,False,,,,False,False,False
GGS0049435,ACC-02416,2024-01-21,greengrid_solar,-568.225,False,,,,False,False,False
GGS0049436,ACC-03631,2024-01-30,greengrid_solar,6444.34,False,,,,False,False,False
GGS0049437,ACC-03987,2025-12-22,greengrid_solar,2930.895,False,,,,False,False,False
GGS0049438,ACC-03817,2024-02-20,greengrid_solar,3773.205,False,,,,False,False,False
GGS0049439,ACC-01533,2024-07-01,greengrid_solar,8041.1,False,,,,False,False,False
GGS0049440,ACC-01598,2024-05-19,greengrid_solar,2695.0099999999998,False,,,,False,False,False
GGS0049441,ACC-01162,2025-07-22,greengrid_solar,8389.675,False,,,,False,False,False
GGS0049442,ACC-02088,2025-08-10,greengrid_solar,8119.41,False,,,,False,False,False
GGS0049443,ACC-01923,2025-08-28,greengrid_solar,5240.085,False,,,,False,False,False
GGS0049444,ACC-00830,2024-10-25,greengrid_solar,7789.9349999999995,False,,,,False,False,False
GGS0049445,ACC-01672,2025-01-17,greengrid_solar,1656.9250000000002,False,,,,False,False,False
GGS0049446,ACC-01935,2025-01-29,greengrid_solar,9798.3,False,,,,False,False,False
GGS0049447,ACC-01071,2024-11-13,greengrid_solar,2599.5099999999998,False,,,,False,False,False
GGS0049448,ACC-00357,2025-09-30,greengrid_solar,7229.35,False,,,,False,False,False
GGS0049449,ACC-01397,2024-12-19,greengrid_solar,2865.0,False,,,,False,False,False
GGS0049450,ACC-02607,2024-08-23,greengrid_solar,6289.63,False,,,,False,False,False
GGS0049451,ACC-01626,2025-05-09,greengrid_solar,2705.515,False,,,,False,False,False
GGS0049452,ACC-03067,2025-05-08,greengrid_solar,4193.405,False,,,,False,False,False
GGS0049453,ACC-01283,2024-12-19,greengrid_solar,7454.7300000000005,False,,,,False,False,False
GGS0049454,ACC-01193,2024-01-17,greengrid_solar,5244.860000000001,False,,,,False,False,False
GGS0049455,ACC-00916,2024-07-22,greengrid_solar,-275.03999999999996,False,,,,False,False,False
GGS0049456,ACC-00130,2025-02-28,greengrid_solar,2841.125,False,,,,False,False,False
GGS0049457,ACC-00123,2025-07-06,greengrid_solar,8682.86,False,,,,False,False,False
GGS0049458,ACC-02136,2024-05-03,greengrid_solar,-297.005,False,,,,False,False,False
GGS0049459,ACC-00113,2024-06-17,greengrid_solar,3429.4049999999997,False,,,,False,False,False
GGS0049460,ACC-01295,2025-10-17,greengrid_solar,2050.3849999999998,False,,,,False,False,False
GGS0049461,ACC-03060,2024-08-07,greengrid_solar,4280.31,False,,,,False,False,False
GGS0049462,ACC-02239,2024-01-15,greengrid_solar,5580.065,True,,,,True,True,False
GGS0049463,ACC-01071,2025-01-31,greengrid_solar,6498.775,False,,,,False,False,False
GGS0049464,ACC-02601,2024-03-15,greengrid_solar,8149.97,False,,,,False,False,False
GGS0049465,ACC-02928,2025-05-27,greengrid_solar,3305.255,False,,,,False,False,False
GGS0049466,ACC-01334,2025-11-29,greengrid_solar,4138.014999999999,False,,,,False,False,False
GGS0049467,ACC-03462,2024-05-29,greengrid_solar,1817.365,False,,,,False,False,False
GGS0049468,ACC-02555,2024-02-07,greengrid_solar,1713.2700000000002,False,,,,False,False,False
GGS0049469,ACC-00524,2025-04-25,greengrid_solar,3582.205,False,,,,False,False,False
GGS0049470,ACC-01497,2025-12-20,greengrid_solar,4668.995,False,,,,False,False,False
GGS0049471,ACC-02076,2025-08-21,greengrid_solar,7031.665,False,,,,False,False,False
GGS0049472,ACC-01571,2025-11-18,greengrid_solar,3128.58,False,,,,False,False,False
GGS0049473,ACC-02958,2024-05-18,greengrid_solar,4341.43,False,,,,False,False,False
GGS0049474,ACC-01192,2025-01-16,greengrid_solar,5279.24,False,,,,False,False,False
GGS0049475,ACC-02462,2024-09-04,greengrid_solar,2654.9,False,,,,False,False,False
GGS0049476,ACC-00692,2025-12-28,greengrid_solar,6189.3550000000005,False,,,,False,False,False
GGS0049477,ACC-02547,2024-09-14,greengrid_solar,2701.6949999999997,False,,,,False,False,False
GGS0049478,ACC-01482,2025-04-06,greengrid_solar,4711.97,False,,,,False,False,False
GGS0049479,ACC-00569,2024-03-26,greengrid_solar,4703.375,False,,,,False,False,False
GGS0049480,ACC-01688,2024-10-17,greengrid_solar,6748.985000000001,False,,,,False,False,False
GGS0049481,ACC-01381,2025-04-28,greengrid_solar,7184.465,False,,,,False,False,False
GGS0049482,ACC-02644,2024-05-22,greengrid_solar,8232.1,False,,,,False,False,False
GGS0049483,ACC-02566,2024-12-24,greengrid_solar,6176.9400000000005,False,,,,False,False,False
GGS0049484,ACC-03127,2024-09-09,greengrid_solar,5839.825,False,,,,False,False,False
GGS0049485,ACC-01312,2025-04-07,greengrid_solar,5060.545,False,,,,False,False,False
GGS0049486,ACC-03059,2024-12-24,greengrid_solar,5362.325,False,,,,False,False,False
GGS0049487,ACC-01468,2025-03-03,greengrid_solar,3563.105,False,,,,False,False,False
GGS0049488,ACC-00947,2024-02-07,greengrid_solar,2921.345,False,,,,False,False,False
GGS0049489,ACC-03476,2025-11-26,greengrid_solar,7241.764999999999,False,,,,False,False,False
GGS0049490,ACC-02922,2024-05-01,greengrid_solar,6142.5599999999995,False,,,,False,False,False
GGS0049491,ACC-02123,2024-05-26,greengrid_solar,5047.175,False,,,,False,False,False
GGS0049492,ACC-00864,2024-11-05,greengrid_solar,5210.4800000000005,False,,,,False,False,False
GGS0049493,ACC-02111,2024-12-26,greengrid_solar,4316.6,False,,,,False,False,False
GGS0049494,ACC-01510,2024-10-06,greengrid_solar,5680.34,False,,,,False,False,False
GGS0049495,ACC-00615,2025-12-15,greengrid_solar,6596.1849999999995,False,,,,False,False,False
GGS0049496,ACC-01789,2025-08-29,greengrid_solar,104.09500000000001,False,,,,False,False,False
GGS0049497,ACC-00137,2024-10-19,greengrid_solar,6623.88,False,,,,False,False,False
GGS0049498,ACC-01344,2024-10-11,greengrid_solar,7687.75,False,,,,False,False,False
GGS0049499,ACC-01876,2024-09-02,greengrid_solar,3438.955,False,,,,False,False,False
GGS0049500,ACC-01269,2024-11-27,greengrid_solar,2685.46,False,,,,False,False,False
GGS0049501,ACC-00741,2025-05-01,greengrid_solar,5143.63,False,,,,False,False,False
GGS0049502,ACC-03491,2025-09-08,greengrid_solar,4256.435,False,,,,False,False,False
GGS0049503,ACC-02297,2024-07-01,greengrid_solar,4074.985,False,,,,False,False,False
GGS0049504,ACC-03250,2024-05-05,greengrid_solar,3307.1650000000004,False,,,,False,False,False
GGS0049505,ACC-03394,2024-04-15,greengrid_solar,3831.4599999999996,False,,,,False,False,False
GGS0049506,ACC-00111,2025-10-14,greengrid_solar,7867.29,False,,,,False,False,False
GGS0049507,ACC-02488,2024-11-20,greengrid_solar,6947.625,False,,,,False,False,False
GGS0049508,ACC-02980,2025-11-19,greengrid_solar,2770.455,False,,,,False,False,False
GGS0049509,ACC-03385,2024-06-26,greengrid_solar,5014.705,False,,,,False,False,False
GGS0049510,ACC-00181,2025-11-10,greengrid_solar,6119.639999999999,False,,,,False,False,False
GGS0049511,ACC-03995,2025-09-17,greengrid_solar,6270.53,False,,,,False,False,False
GGS0049512,ACC-01597,2024-03-15,greengrid_solar,4265.03,False,,,,False,False,False
GGS0049513,ACC-01925,2025-05-09,greengrid_solar,4236.38,False,,,,False,False,False
GGS0049514,ACC-00039,2024-07-09,greengrid_solar,5502.71,False,,,,False,False,False
GGS0049515,ACC-03737,2025-04-20,greengrid_solar,6122.505,False,,,,False,False,False
GGS0049516,ACC-02948,2024-06-16,greengrid_solar,7450.91,False,,,,False,False,False
GGS0049517,ACC-00064,2024-11-29,greengrid_solar,7040.26,False,,,,False,False,False
GGS0049518,ACC-02346,2024-06-07,greengrid_solar,3097.065,False,,,,False,False,False
GGS0049519,ACC-02721,2024-05-09,greengrid_solar,2237.565,False,,,,False,False,False
GGS0049520,ACC-02548,2025-12-15,greengrid_solar,2281.495,False,,,,False,False,False
GGS0049521,ACC-02476,2024-05-04,greengrid_solar,7605.62,False,,,,False,False,False
GGS0049522,ACC-00305,2025-02-04,greengrid_solar,6713.65,False,,,,False,False,False
GGS0049523,ACC-00476,2024-03-15,greengrid_solar,5622.085,False,,,,False,False,False
GGS0049524,ACC-02424,2024-04-12,greengrid_solar,4036.7850000000003,False,,,,False,False,False
GGS0049525,ACC-03460,2024-09-10,greengrid_solar,3079.875,False,,,,False,False,False
GGS0049526,ACC-00568,2024-04-17,greengrid_solar,8926.385,False,,,,False,False,False
GGS0049527,ACC-03080,2024-02-26,greengrid_solar,6454.845,False,,,,False,False,False
GGS0049528,ACC-00278,2025-05-31,greengrid_solar,3537.3199999999997,False,,,,False,False,False
GGS0049529,ACC-00090,2025-12-27,greengrid_solar,7239.8550000000005,False,,,,False,False,False
GGS0049530,ACC-01052,2024-03-18,greengrid_solar,4969.82,False,,,,False,False,False
GGS0049531,ACC-02173,2025-11-16,greengrid_solar,2868.8199999999997,False,,,,False,False,False
GGS0049532,ACC-00779,2024-10-27,greengrid_solar,5880.889999999999,False,,,,False,False,False
GGS0049533,ACC-02799,2024-07-17,greengrid_solar,5322.215,False,,,,False,False,False
GGS0049534,ACC-01520,2025-01-22,greengrid_solar,8807.01,False,,,,False,False,False
GGS0049535,ACC-03097,2024-02-08,greengrid_solar,5427.264999999999,False,,,,False,False,False
GGS0049536,ACC-03332,2025-08-05,greengrid_solar,6132.054999999999,False,,,,False,False,False
GGS0049537,ACC-03329,2024-05-18,greengrid_solar,3289.02,False,,,,False,False,False
GGS0049538,ACC-01754,2025-11-07,greengrid_solar,5943.92,False,,,,False,False,False
GGS0049539,ACC-02995,2024-08-21,greengrid_solar,3417.9449999999997,False,,,,False,False,False
GGS0049540,ACC-03865,2025-12-02,greengrid_solar,3116.1650000000004,False,,,,False,False,False
GGS0049541,ACC-03586,2024-08-06,greengrid_solar,7600.845,False,,,,False,False,False
GGS0049542,ACC-02043,2025-09-03,greengrid_solar,5574.335,False,,,,False,False,False
